entry_time,exit_time,direction,entry_price,exit_price,position_size,pnl,confidence,exit_reason,fees,slippage
2020-05-05 10:00:00,2020-05-10 00:15:00,BUY,8196.658469999998,7855.776360000001,0.10902911252735903,-69.27094358975333,0.5038688621127749,STOP_LOSS,32.10486966,16.05211
2020-05-05 12:45:00,2020-05-10 00:15:00,BUY,8247.16893,7855.776360000001,0.03267011044751398,-44.99272907023632,0.5103434259205943,STOP_LOSS,32.20589058,16.10257
2020-05-05 13:00:00,2020-05-10 00:15:00,BUY,8248.470229999999,7855.776360000001,0.029195025782180334,-43.67320083915412,0.5053554827278124,STOP_LOSS,32.20849318,16.10387
2020-05-05 13:15:00,2020-05-10 00:15:00,BUY,8235.17695,7855.776360000001,0.026114489957062594,-42.08975951725858,0.5083435724067016,STOP_LOSS,32.18190662,16.09059
2020-05-05 13:30:00,2020-05-10 00:15:00,BUY,8282.394119999999,7855.776360000001,0.023167397038804764,-42.15996398972548,0.5040016677652954,STOP_LOSS,32.27634096,16.13776
2020-05-05 13:45:00,2020-05-10 00:15:00,BUY,8263.255,7855.776360000001,0.020695965240669304,-40.67122648975517,0.5155200113641303,STOP_LOSS,32.23806272,16.11864
2020-05-05 14:00:00,2020-05-10 00:15:00,BUY,8221.36315,7855.776360000001,0.018517978879753372,-38.92420747593681,0.5052689125481336,STOP_LOSS,32.154279020000004,16.076790000000003
2020-05-05 15:45:00,2020-05-10 00:15:00,BUY,8237.00878,7855.776360000001,0.007803249126995167,-35.16042182854725,0.5024933361038297,STOP_LOSS,32.18557028,16.09242
2020-05-05 16:00:00,2020-05-10 00:15:00,BUY,8234.58636,7855.776360000001,0.006823950743473011,-34.765706221135005,0.5005698866781445,STOP_LOSS,32.18072544,16.090000000000003
2020-05-05 16:45:00,2020-05-10 00:15:00,BUY,8272.344079999999,7855.776360000001,0.004412342481834543,-34.09428032751695,0.5062151409049964,STOP_LOSS,32.25624088,16.12772
2020-05-05 17:00:00,2020-05-10 00:15:00,BUY,8266.62837,7855.776360000001,0.0037730739746978594,-33.794984486383306,0.5144826855535769,STOP_LOSS,32.244809460000006,16.122010000000003
2020-05-05 17:15:00,2020-05-10 00:15:00,BUY,8293.675389999999,7855.776360000001,0.002768891453465469,-33.511398381647815,0.5141587214401855,STOP_LOSS,32.2989035,16.14903
2020-05-05 17:30:00,2020-05-10 00:15:00,BUY,8253.28504,7855.776360000001,0.0023027398037013124,-33.13348185975277,0.5119516356659748,STOP_LOSS,32.2181228,16.10868
2020-05-05 17:45:00,2020-05-10 00:15:00,BUY,8267.92967,7855.776360000001,0.0018687196928956502,-33.017611066889124,0.5054436252420276,STOP_LOSS,32.24741206,16.12331
2020-05-05 18:00:00,2020-05-10 00:15:00,BUY,8253.345099999999,7855.776360000001,0.0014840787561629198,-32.80826624114846,0.5129350207201466,STOP_LOSS,32.21824292,16.10874
2020-05-05 18:30:00,2020-05-10 00:15:00,BUY,8273.375109999999,7855.776360000001,0.0008200672555125975,-32.60076200081799,0.5044867086889151,STOP_LOSS,32.25830294,16.12875
2020-05-05 18:45:00,2020-05-10 00:15:00,BUY,8254.476229999998,7855.776360000001,0.0005390097838868588,-32.435408310764416,0.5094643578627294,STOP_LOSS,32.220505179999996,16.10987
