window,lstm_mae,lstm_rmse,xgb_accuracy,xgb_precision,xgb_recall,xgb_f1,xgb_auc,conf_precision_70,conf_recall_70,conf_f1_70,conf_precision_60,conf_recall_60,conf_f1_60,test_samples,test_positive_ratio,symbol,train_start,train_end,test_end
9,0.42417475880479155,0.5682499852345201,0.7023238657322022,0.3344316309719934,0.334983498349835,0.3347073371805441,0.6239697247634503,0.4057971014492754,0.0462046204620462,0.08296296296296295,0.40148698884758366,0.1782178217821782,0.24685714285714286,2711,0.2235337513832534,XRPEUR,2020-09-03,2020-12-03,2021-01-05
10,0.18870341156447284,0.24588498307261852,0.6566478076379066,0.340036563071298,0.5990338164251208,0.4338192419825072,0.6604596558892178,0.0,0.0,0.0,0.0,0.0,0.0,2828,0.2195898161244696,XRPEUR,2020-10-03,2021-01-03,2021-02-05
11,0.007005575664999357,0.01093987544588811,0.690359477124183,0.36048526863084923,0.34840871021775544,0.354344122657581,0.6020612697921446,0.4863013698630137,0.11892797319932999,0.1911170928667564,0.4,0.21775544388609716,0.2819956616052061,2448,0.24387254901960784,XRPEUR,2020-11-03,2021-02-03,2021-03-05
12,0.0037180641934448566,0.005025158287735495,0.8218207580588027,0.27070063694267515,0.23676880222841226,0.2526002971768202,0.6626236750714467,0.3611111111111111,0.07242339832869081,0.12064965197215777,0.3006535947712418,0.12813370473537605,0.1796875,2823,0.1271696776478923,XRPEUR,2020-12-03,2021-03-03,2021-04-05
13,0.008211981719294596,0.010857294023956946,0.5887988209285188,0.36347517730496454,0.5074257425742574,0.4235537190082645,0.6042318161511849,0.40372670807453415,0.3217821782178218,0.35812672176308535,0.3940435280641466,0.42574257425742573,0.4092801903628792,2714,0.29771554900515845,XRPEUR,2021-01-03,2021-04-03,2021-05-05
14,0.008515426192723838,0.012362854423192947,0.5095070422535212,0.3190639269406393,0.7364953886693018,0.44524093986459584,0.6282517842908959,0.0,0.0,0.0,0.0,0.0,0.0,2840,0.26725352112676054,XRPEUR,2021-02-03,2021-05-03,2021-06-05
15,0.00771128936395537,0.013040089802683211,0.7412152269399708,0.24,0.42276422764227645,0.30618253189401373,0.6558317191297177,0.0,0.0,0.0,0.0,0.0,0.0,2732,0.13506588579795023,XRPEUR,2021-03-03,2021-06-03,2021-07-05
16,0.0028087714024496568,0.0037413793470509322,0.8842216731380163,0.15267175572519084,0.08438818565400844,0.10869565217391304,0.6503644035289604,0.08333333333333333,0.004219409282700422,0.008032128514056224,0.15384615384615385,0.02531645569620253,0.043478260869565216,2833,0.08365690081186022,XRPEUR,2021-04-03,2021-07-03,2021-08-05
17,0.0043630283790819825,0.00569748843742836,0.7353671514721533,0.2705061082024433,0.32091097308488614,0.2935606060606061,0.6246312998099776,0.3333333333333333,0.057971014492753624,0.09876543209876544,0.30434782608695654,0.15942028985507245,0.20923913043478262,2819,0.17133735367151473,XRPEUR,2021-05-03,2021-08-03,2021-09-05
18,0.003617989847033474,0.0048905071417813355,0.8024871982443307,0.2369146005509642,0.24641833810888253,0.24157303370786518,0.6508058363818756,0.2948717948717949,0.1318051575931232,0.18217821782178217,0.26394052044609667,0.2034383954154728,0.22977346278317157,2734,0.1276517922457937,XRPEUR,2021-06-03,2021-09-03,2021-10-05
19,0.00288835695030111,0.0038991980643916144,0.839971801198449,0.16725978647686832,0.1760299625468165,0.17153284671532845,0.6247671927600228,0.12857142857142856,0.033707865168539325,0.053412462908011875,0.17159763313609466,0.10861423220973783,0.13302752293577982,2837,0.09411350017624251,XRPEUR,2021-07-03,2021-10-03,2021-11-05
20,0.0031155061708397986,0.004236380304176885,0.834725753723211,0.182370820668693,0.24390243902439024,0.208695652173913,0.6451537321516015,0.2222222222222222,0.08943089430894309,0.12753623188405797,0.17676767676767677,0.14227642276422764,0.15765765765765768,2753,0.0893570650199782,XRPEUR,2021-08-03,2021-11-03,2021-12-05
21,0.003169679576985238,0.0041715733395083655,0.8059071729957806,0.13712374581939799,0.16872427983539096,0.15129151291512913,0.6174290573287596,0.1650485436893204,0.06995884773662552,0.09826589595375723,0.12777777777777777,0.09465020576131687,0.10874704491725767,2370,0.10253164556962026,XRPEUR,2021-09-03,2021-12-03,2022-01-05
