window,lstm_mae,lstm_rmse,xgb_accuracy,xgb_precision,xgb_recall,xgb_f1,xgb_auc,conf_precision_70,conf_recall_70,conf_f1_70,conf_precision_60,conf_recall_60,conf_f1_60,test_samples,test_positive_ratio,symbol,train_start,train_end,test_end
26,0.004147891804334256,0.006303743717907632,0.5552126200274349,0.31798561151079136,0.5587863463969659,0.40531866116460336,0.5807975013014055,0.35033259423503327,0.1997471554993679,0.25442834138486314,0.3427922814982974,0.38179519595448796,0.3612440191387559,2916,0.2712620027434842,ETHEUR,2022-02-03,2022-05-03,2022-06-03
27,0.004403516263543213,0.0069193478195593745,0.5195035460992907,0.3333333333333333,0.616945107398568,0.43281707827542903,0.5696221241772612,0.0,0.0,0.0,0.4090909090909091,0.010739856801909307,0.020930232558139535,2820,0.29716312056737587,ETHEUR,2022-03-03,2022-06-03,2022-07-03
28,0.0037069359199930116,0.0055503240678879285,0.4451303155006859,0.31829700963000507,0.6970033296337403,0.43702157272094644,0.5254894616679013,0.0,0.0,0.0,0.0,0.0,0.0,2916,0.3089849108367627,ETHEUR,2022-04-03,2022-07-03,2022-08-03
29,0.0029018170713462177,0.0041114407012292145,0.6454046639231824,0.291044776119403,0.25862068965517243,0.27387640449438205,0.5525866363054152,0.5,0.026525198938992044,0.05037783375314862,0.3592233009708738,0.09814323607427056,0.15416666666666667,2916,0.25857338820301784,ETHEUR,2022-05-03,2022-08-03,2022-09-03
30,0.002818015712562487,0.004261412306999294,0.676950354609929,0.3,0.23878437047756873,0.265914585012087,0.5637332706154891,0.4186046511627907,0.02604920405209841,0.049046321525885554,0.32978723404255317,0.08972503617945007,0.14106939704209331,2820,0.2450354609929078,ETHEUR,2022-06-03,2022-09-03,2022-10-03
31,0.0018070583072197367,0.002885489847266088,0.7986968449931413,0.24149659863945577,0.1632183908045977,0.19478737997256515,0.6327203991716355,0.275,0.02528735632183908,0.046315789473684206,0.27350427350427353,0.0735632183908046,0.11594202898550725,2916,0.14917695473251028,ETHEUR,2022-07-03,2022-10-03,2022-11-03
32,0.0028460090533628858,0.004930239431155472,0.7056737588652482,0.3154471544715447,0.32172470978441126,0.3185550082101806,0.6302901370459386,0.35507246376811596,0.0812603648424544,0.13225371120107962,0.34,0.19734660033167495,0.24973767051416584,2820,0.21382978723404256,ETHEUR,2022-08-03,2022-11-03,2022-12-03
33,0.0011807085365826838,0.0019062785917821764,0.9015775034293553,0.24812030075187969,0.15,0.18696883852691218,0.6471270569193418,0.0,0.0,0.0,0.2564102564102564,0.045454545454545456,0.07722007722007722,2916,0.07544581618655692,ETHEUR,2022-09-03,2022-12-03,2023-01-03
34,0.0018098623436300946,0.0030199124912903097,0.8117283950617284,0.30141843971631205,0.1945080091533181,0.23643949930458974,0.6668269758880778,0.36,0.041189931350114416,0.07392197125256673,0.35658914728682173,0.10526315789473684,0.1625441696113074,2916,0.1498628257887517,ETHEUR,2022-10-03,2023-01-03,2023-02-03
35,0.0016995884768253057,0.002586109352965042,0.7663622526636226,0.23146067415730337,0.27466666666666667,0.25121951219512195,0.6073584849829856,0.34615384615384615,0.072,0.11920529801324502,0.25118483412322273,0.14133333333333334,0.18088737201365188,2628,0.14269406392694065,ETHEUR,2022-11-03,2023-02-03,2023-03-03
36,0.0020425563977118978,0.003233977001968932,0.7818306951135582,0.2737226277372263,0.14705882352941177,0.19132653061224492,0.6466537366198566,0.34328358208955223,0.045098039215686274,0.07972270363951472,0.2727272727272727,0.07647058823529412,0.11944869831546708,2906,0.17549896765313144,ETHEUR,2022-12-03,2023-03-03,2023-04-03
37,0.001700028211832865,0.0027093581010155902,0.8673758865248227,0.41304347826086957,0.05191256830601093,0.09223300970873786,0.6215813593063182,0.3333333333333333,0.00273224043715847,0.005420054200542005,0.38095238095238093,0.02185792349726776,0.041343669250646,2820,0.12978723404255318,ETHEUR,2023-01-03,2023-04-03,2023-05-03
38,0.0012400237328569004,0.0019339117469267587,0.8892318244170097,0.17424242424242425,0.0970464135021097,0.12466124661246612,0.6623763826479746,0.5,0.02109704641350211,0.04048582995951417,0.23404255319148937,0.046413502109704644,0.07746478873239437,2916,0.08127572016460906,ETHEUR,2023-02-03,2023-05-03,2023-06-03
39,0.001449060361761223,0.0023037177478743803,0.8666666666666667,0.2647058823529412,0.15202702702702703,0.19313304721030045,0.6513316753758513,0.36,0.030405405405405407,0.05607476635514019,0.28169014084507044,0.06756756756756757,0.108991825613079,2820,0.1049645390070922,ETHEUR,2023-03-03,2023-06-03,2023-07-03
40,0.0010134111572669482,0.0015756223723175896,0.9300411522633745,0.2054794520547945,0.09316770186335403,0.1282051282051282,0.6786261004835928,0.16666666666666666,0.006211180124223602,0.011976047904191616,0.2222222222222222,0.037267080745341616,0.06382978723404256,2916,0.05521262002743484,ETHEUR,2023-04-03,2023-07-03,2023-08-03
41,0.001090170607966551,0.0023722679192830862,0.9386145404663924,0.3780487804878049,0.1949685534591195,0.2572614107883817,0.7442119886943013,0.5333333333333333,0.050314465408805034,0.09195402298850576,0.45652173913043476,0.1320754716981132,0.2048780487804878,2916,0.05452674897119342,ETHEUR,2023-05-03,2023-08-03,2023-09-03
42,0.001061050814777813,0.0017122275356737104,0.9234042553191489,0.21782178217821782,0.13836477987421383,0.16923076923076924,0.7269433395021024,0.29411764705882354,0.031446540880503145,0.05681818181818182,0.26,0.08176100628930817,0.1244019138755981,2820,0.05638297872340425,ETHEUR,2023-06-03,2023-09-03,2023-10-03
43,0.0014160732840536353,0.0022229145198979783,0.8621399176954733,0.2111801242236025,0.11003236245954692,0.1446808510638298,0.642724405167566,0.3333333333333333,0.02912621359223301,0.05357142857142857,0.2413793103448276,0.06796116504854369,0.10606060606060606,2916,0.10596707818930041,ETHEUR,2023-07-03,2023-10-03,2023-11-03
44,0.0018968135198574726,0.002713821353453849,0.8432624113475178,0.32653061224489793,0.03764705882352941,0.06751054852320675,0.5891813827827581,0.5714285714285714,0.018823529411764704,0.03644646924829157,0.4666666666666667,0.03294117647058824,0.06153846153846154,2820,0.15070921985815602,ETHEUR,2023-08-03,2023-11-03,2023-12-03
45,0.0020269191926704086,0.0030134779927530283,0.38477366255144035,0.19455252918287938,0.7434944237918215,0.30840400925212025,0.5738874940986303,0.0,0.0,0.0,0.0,0.0,0.0,2916,0.18449931412894377,ETHEUR,2023-09-03,2023-12-03,2024-01-03
46,0.0019572771206725096,0.0028876580785196174,0.7791495198902606,0.28391167192429023,0.17751479289940827,0.21844660194174756,0.6246758744124392,0.373134328358209,0.04930966469428008,0.08710801393728224,0.34,0.10059171597633136,0.1552511415525114,2916,0.17386831275720166,ETHEUR,2023-10-03,2024-01-03,2024-02-03
47,0.002287680346304154,0.0032427781823516763,0.7381564450973191,0.2541966426858513,0.20866141732283464,0.22918918918918918,0.5795213380494482,0.45098039215686275,0.045275590551181105,0.08228980322003579,0.3128491620111732,0.11023622047244094,0.16302765647743814,2723,0.18655894234300405,ETHEUR,2023-11-03,2024-02-03,2024-03-03
48,0.003619578501928368,0.005200715225534915,0.7109053497942387,0.39705882352941174,0.17464424320827943,0.2425876010781671,0.5695863484047161,0.43010752688172044,0.0517464424320828,0.09237875288683603,0.4362745098039216,0.11513583441138421,0.18219037871033777,2916,0.2650891632373114,ETHEUR,2023-12-03,2024-03-03,2024-04-03
49,0.0025028540059789015,0.0037848674470653734,0.4368794326241135,0.24006444683136413,0.7209677419354839,0.36019339242546333,0.5774120234604105,0.0,0.0,0.0,0.0,0.0,0.0,2820,0.2198581560283688,ETHEUR,2024-01-03,2024-04-03,2024-05-03
50,0.0019919527436273875,0.0031391036987840695,0.7692043895747599,0.28703703703703703,0.17383177570093458,0.21653084982537835,0.5811757409711619,0.3404255319148936,0.029906542056074768,0.054982817869415807,0.36423841059602646,0.102803738317757,0.16034985422740522,2916,0.1834705075445816,ETHEUR,2024-02-03,2024-05-03,2024-06-03
51,0.0015757101169413903,0.002417845996131972,0.8197942532813054,0.21561338289962825,0.16338028169014085,0.1858974358974359,0.5908530729833547,0.21212121212121213,0.01971830985915493,0.03608247422680413,0.23008849557522124,0.07323943661971831,0.1111111111111111,2819,0.1259311812699539,ETHEUR,2024-03-03,2024-06-03,2024-07-03
52,0.0022033969661792467,0.0032095038253819757,0.7246227709190672,0.3049907578558225,0.27871621621621623,0.2912621359223301,0.5865360573568406,0.37857142857142856,0.08952702702702703,0.1448087431693989,0.33559322033898303,0.16722972972972974,0.22322435174746336,2916,0.2030178326474623,ETHEUR,2024-04-03,2024-07-03,2024-08-03
53,0.0026865796339517888,0.004653994624125756,0.7157064471879286,0.31338028169014087,0.2884927066450567,0.30042194092827,0.6139284009748442,0.36813186813186816,0.1085899513776337,0.16770963704630787,0.34421364985163205,0.1880064829821718,0.2431865828092243,2916,0.2115912208504801,ETHEUR,2024-05-03,2024-08-03,2024-09-03
54,0.0019794478773489483,0.0028450379835816024,0.7606534090909091,0.26737967914438504,0.2,0.2288329519450801,0.5837849740932642,0.36363636363636365,0.04,0.07207207207207207,0.26666666666666666,0.088,0.13233082706766916,2816,0.17755681818181818,ETHEUR,2024-06-03,2024-09-03,2024-10-03
55,0.0017702354396797013,0.0025711626509888896,0.8028120713305898,0.25691699604743085,0.14380530973451328,0.1843971631205674,0.6300685625215494,0.23529411764705882,0.008849557522123894,0.017057569296375266,0.3380281690140845,0.05309734513274336,0.09177820267686425,2916,0.1550068587105624,ETHEUR,2024-07-03,2024-10-03,2024-11-03
56,0.006218120907499481,0.009004542628788036,0.7152482269503546,0.44761904761904764,0.059343434343434344,0.10479375696767002,0.5485096278365509,0.375,0.003787878787878788,0.007500000000000001,0.42857142857142855,0.01893939393939394,0.036275695284159616,2820,0.28085106382978725,ETHEUR,2024-08-03,2024-11-03,2024-12-03
57,0.0025700853815961554,0.003728640437705777,0.348079561042524,0.23685335613510047,0.826865671641791,0.36822864739115985,0.5782628487128029,0.0,0.0,0.0,0.0,0.0,0.0,2916,0.22976680384087791,ETHEUR,2024-09-03,2024-12-03,2025-01-03
58,0.0026655095104492804,0.004254800996681519,0.6577503429355281,0.3019517795637199,0.40275650842266464,0.3451443569553806,0.5960487609787655,0.37610619469026546,0.13016845329249618,0.19340159271899887,0.30387931034482757,0.21592649310872894,0.252461951656222,2916,0.22393689986282578,ETHEUR,2024-10-03,2025-01-03,2025-02-03
59,0.0029332176747225917,0.004657265410557724,0.5821917808219178,0.29547553093259465,0.48854961832061067,0.36823935558112775,0.5774961986822098,0.3712374581939799,0.16946564885496182,0.23270440251572325,0.30923076923076925,0.3068702290076336,0.3080459770114942,2628,0.24923896499238965,ETHEUR,2024-11-03,2025-02-03,2025-03-03
60,0.0031144788558714683,0.004413300506707559,0.6793552812071331,0.3069164265129683,0.3193403298350825,0.3130051432770022,0.5930878491390142,0.29577464788732394,0.031484257871064465,0.056910569105691054,0.34572490706319703,0.13943028485757122,0.19871794871794873,2916,0.22873799725651578,ETHEUR,2024-12-03,2025-03-03,2025-04-03
61,0.002919167220565133,0.004482062351435638,0.599645390070922,0.3088869715271786,0.521865889212828,0.38807588075880756,0.5913872578084655,0.32142857142857145,0.03935860058309038,0.07012987012987014,0.33547008547008544,0.22886297376093295,0.2720970537261699,2820,0.24326241134751772,ETHEUR,2025-01-03,2025-04-03,2025-05-03
62,0.002764151426630315,0.0039146092897556755,0.6663237311385459,0.32604735883424407,0.2289002557544757,0.2689706987227648,0.5419825645917875,0.36,0.011508951406649617,0.02230483271375465,0.378698224852071,0.08184143222506395,0.13459516298633017,2916,0.2681755829903978,ETHEUR,2025-02-03,2025-05-03,2025-06-03
63,0.0022584742962207974,0.00343067863962637,0.5595744680851064,0.22900158478605387,0.517921146953405,0.3175824175824175,0.5772835597640936,0.0,0.0,0.0,0.0,0.0,0.0,2820,0.19787234042553192,ETHEUR,2025-03-03,2025-06-03,2025-07-03
