entry_time,exit_time,direction,entry_price,exit_price,position_size,pnl,confidence,exit_reason,fees,slippage
2021-03-16 12:00:00,2021-03-16 14:15:00,SELL,0.8639751600000001,0.8769961199999999,1040.7703466416724,-13.555310995367204,0.5178707950434198,STOP_LOSS,0.0034819425600000004,0.0017409600000000002
2021-03-16 12:30:00,2021-03-16 14:15:00,SELL,0.8645445900000001,0.8769961199999999,842.6555707701402,-10.495834200531421,0.5220643949738439,STOP_LOSS,0.00348308142,0.00174153
2021-03-16 11:45:00,2021-03-16 14:30:00,SELL,0.86705208,0.8810601799999999,1152.179924416997,-16.143347823745568,0.5254478618697755,STOP_LOSS,0.0034962245199999997,0.0017480999999999998
2021-03-16 12:15:00,2021-03-16 14:30:00,SELL,0.86737176,0.8810601799999999,933.1287214574917,-12.776554717252983,0.5309745037089733,STOP_LOSS,0.0034968638799999997,0.00174842
2021-03-16 12:45:00,2021-03-16 14:45:00,SELL,0.86890023,0.8844835999999999,754.6719858088924,-11.763839551154623,0.5261913123346662,STOP_LOSS,0.00350676766,0.0017533700000000002
2021-03-16 13:15:00,2021-03-16 14:45:00,BUY,0.87379292,0.8827164000000001,609.2134204730523,5.432790754682931,0.5088639996109638,TAKE_PROFIT,0.00351301864,0.0017565200000000001
2021-03-16 13:30:00,2021-03-16 14:45:00,BUY,0.8747839099999999,0.8827164000000001,547.6098990547302,4.3403950475327555,0.5092386278621357,TAKE_PROFIT,0.00351500062,0.00175751
2021-03-16 13:45:00,2021-03-16 14:45:00,BUY,0.8741632899999999,0.8827164000000001,493.1438114041808,4.214399505379283,0.513095000554572,TAKE_PROFIT,0.00351375938,0.00175689
2021-03-16 14:00:00,2021-03-16 14:45:00,BUY,0.8742633899999999,0.8827164000000001,443.7291044853699,3.7473325979259675,0.5215118536214411,TAKE_PROFIT,0.00351395958,0.0017569900000000002
2021-03-16 13:00:00,2021-03-16 15:15:00,SELL,0.87271641,0.8871862999999999,676.309725514903,-9.789647139550754,0.5038442453051919,STOP_LOSS,0.00351980542,0.00175989
2021-03-16 14:15:00,2021-03-16 15:15:00,BUY,0.8769961199999999,0.8854137,395.32217285452333,3.3241311961367925,0.5196343667562304,TAKE_PROFIT,0.00352481964,0.00176242
2021-03-16 14:30:00,2021-03-16 15:30:00,BUY,0.8810601799999999,0.90660249,350.82357614765453,8.957269211932061,0.5189024032246363,TAKE_PROFIT,0.00357532534,0.00178769
