window,lstm_mae,lstm_rmse,xgb_accuracy,xgb_precision,xgb_recall,xgb_f1,xgb_auc,conf_precision_70,conf_recall_70,conf_f1_70,conf_precision_60,conf_recall_60,conf_f1_60,test_samples,test_positive_ratio,symbol,train_start,train_end,test_end
19,0.0036935265524137284,0.005533432632963415,0.5949560565533053,0.35522664199814985,0.5140562248995983,0.4201312910284464,0.6019783232752758,0.416289592760181,0.12315930388219545,0.19008264462809915,0.37735849056603776,0.29451137884872824,0.33082706766917297,2617,0.2854413450515858,SOLEUR,2022-11-28,2023-02-28,2023-03-28
20,0.0027038058046452962,0.004048853535111608,0.6893004115226338,0.34572490706319703,0.25135135135135134,0.29107981220657275,0.5948352419515104,0.34210526315789475,0.01756756756756757,0.03341902313624679,0.40540540540540543,0.10135135135135136,0.16216216216216217,2916,0.25377229080932784,SOLEUR,2022-12-28,2023-03-28,2023-04-28
21,0.002006275718439099,0.0029389499421721282,0.7636621717530163,0.3010033444816054,0.16453382084095064,0.2127659574468085,0.6041834207160147,0.3181818181818182,0.012797074954296161,0.02460456942003515,0.2967032967032967,0.04936014625228519,0.08463949843260189,2818,0.19410929737402413,SOLEUR,2023-01-28,2023-04-28,2023-05-28
22,0.0030965997834960287,0.005460225213839606,0.6778730703259005,0.3424908424908425,0.2438070404172099,0.28484386900228487,0.5864726048184055,0.4666666666666667,0.054758800521512385,0.09801633605600933,0.38461538461538464,0.12385919165580182,0.1873767258382643,2915,0.26312178387650087,SOLEUR,2023-02-28,2023-05-28,2023-06-28
23,0.003726192172903842,0.005728213553466021,0.5535460992907801,0.35410094637223977,0.5050618672665916,0.4163189615206305,0.5539655808171571,0.4155844155844156,0.0359955005624297,0.06625258799171843,0.42702702702702705,0.17772778402699663,0.25099285146942013,2820,0.3152482269503546,SOLEUR,2023-03-28,2023-06-28,2023-07-28
24,0.0022709942665992367,0.0037371451296567162,0.7512010981468772,0.3058823529411765,0.17537942664418213,0.22293676312968919,0.5828693656351241,0.375,0.01011804384485666,0.019704433497536946,0.38613861386138615,0.0657672849915683,0.11239193083573487,2914,0.2035003431708991,SOLEUR,2023-04-28,2023-07-28,2023-08-28
25,0.0022305120296892507,0.0033225588927957533,0.7155113246396706,0.25894736842105265,0.205,0.22883720930232557,0.5664581532699511,0.34782608695652173,0.02666666666666667,0.049535603715170275,0.27722772277227725,0.09333333333333334,0.13965087281795513,2914,0.2059025394646534,SOLEUR,2023-05-28,2023-08-28,2023-09-28
26,0.003277884530623349,0.004915683011454782,0.6554054054054054,0.32053742802303264,0.21355498721227623,0.2563315425940138,0.5390535824524713,0.40298507462686567,0.034526854219948847,0.0636042402826855,0.3242009132420091,0.0907928388746803,0.14185814185814186,2812,0.27809388335704127,SOLEUR,2023-06-28,2023-09-28,2023-10-28
27,0.07450172713537138,0.09045791020786331,0.6107681755829903,0.41487603305785126,0.24321705426356588,0.306658521686011,0.5357328749650259,0.4563758389261745,0.06589147286821706,0.11515664690939882,0.42378048780487804,0.13468992248062014,0.20441176470588235,2916,0.35390946502057613,SOLEUR,2023-07-28,2023-10-28,2023-11-28
28,0.005265242805431487,0.007407435334408526,0.3797872340425532,0.3590926566705113,0.9192913385826772,0.5164500967652751,0.5107514796515181,0.0,0.0,0.0,0.0,0.0,0.0,2820,0.36028368794326243,SOLEUR,2023-08-28,2023-11-28,2023-12-28
29,0.004332829804306153,0.006366940672945346,0.4588477366255144,0.35375777884155096,0.7642192347466391,0.4836387434554974,0.5433298331868012,0.0,0.0,0.0,0.0,0.0,0.0,2916,0.33161865569272975,SOLEUR,2023-09-28,2023-12-28,2024-01-28
30,0.0029229926550180165,0.003923402473938369,0.6656378600823045,0.348,0.21142162818955043,0.26303854875283444,0.5402989424332337,0.5,0.006075334143377886,0.012004801920768308,0.3717948717948718,0.03523693803159174,0.06437291897891233,2916,0.28223593964334703,SOLEUR,2023-10-28,2024-01-28,2024-02-28
31,0.006917531771515571,0.009118323092915454,0.6075624082232012,0.44590643274853803,0.3065326633165829,0.3633114949374628,0.5650920885514908,0.5135135135135135,0.019095477386934675,0.03682170542635659,0.43805309734513276,0.09949748743718594,0.1621621621621622,2724,0.36527165932452277,SOLEUR,2023-11-28,2024-02-28,2024-03-28
32,0.004068686621817499,0.005982307544621848,0.5977366255144033,0.3744075829383886,0.43502202643171806,0.4024452368823229,0.5618289507169559,1.0,0.0011013215859030838,0.0022002200220022005,0.45348837209302323,0.042951541850220265,0.07847082494969819,2916,0.3113854595336077,SOLEUR,2023-12-28,2024-03-28,2024-04-28
33,0.003328313466478542,0.004527358243596408,0.5847517730496454,0.328879753340185,0.3818615751789976,0.353395913859746,0.544866808435827,0.0,0.0,0.0,0.0,0.0,0.0,2820,0.29716312056737587,SOLEUR,2024-01-28,2024-04-28,2024-05-28
34,0.002673835739472195,0.004137529448588777,0.6648370497427101,0.28315946348733234,0.27696793002915454,0.2800294767870303,0.5508915737031208,0.3888888888888889,0.02040816326530612,0.038781163434903045,0.34328358208955223,0.10058309037900874,0.1555806087936866,2915,0.23533447684391082,SOLEUR,2024-02-28,2024-05-28,2024-06-28
35,0.0032224071307291728,0.004500489914180715,0.6300106420716566,0.3564625850340136,0.31490384615384615,0.3343969368219528,0.5628363206999343,0.4444444444444444,0.038461538461538464,0.07079646017699116,0.4169611307420495,0.14182692307692307,0.2116591928251121,2819,0.29514012061014544,SOLEUR,2024-03-28,2024-06-28,2024-07-28
36,0.0038096183448867735,0.00591207845879942,0.6093964334705075,0.336283185840708,0.36061684460260973,0.34802518603319976,0.5489531277985784,0.39644970414201186,0.07947805456702253,0.1324110671936759,0.37644341801385683,0.1933570581257414,0.25548589341692785,2916,0.2890946502057613,SOLEUR,2024-04-28,2024-07-28,2024-08-28
37,0.00257183979720188,0.003518755322412356,0.635116598079561,0.2924187725631769,0.3379694019471488,0.3135483870967742,0.5592029338274533,0.3673469387755102,0.025034770514603615,0.046875,0.3228346456692913,0.11404728789986092,0.1685508735868448,2916,0.24657064471879286,SOLEUR,2024-05-28,2024-08-28,2024-09-28
38,0.0025850579452465355,0.003512850215505686,0.6711599858105711,0.3225283630470016,0.2810734463276836,0.300377358490566,0.5667036668299223,0.41818181818181815,0.03248587570621469,0.06028833551769331,0.3640552995391705,0.1115819209039548,0.17081081081081081,2819,0.25115289109613337,SOLEUR,2024-06-28,2024-09-28,2024-10-28
39,0.003689979974158634,0.005071547636206807,0.651920438957476,0.3643122676579926,0.1040339702760085,0.16184971098265896,0.5227622037657274,0.2857142857142857,0.004246284501061571,0.008368200836820083,0.391304347826087,0.03821656050955414,0.06963249516441006,2916,0.3230452674897119,SOLEUR,2024-07-28,2024-10-28,2024-11-28
40,0.0034837193398189327,0.00490474140715392,0.573404255319149,0.32796208530805687,0.4119047619047619,0.3651715039577837,0.5352092352092352,0.453125,0.034523809523809526,0.06415929203539823,0.38441558441558443,0.1761904761904762,0.2416326530612245,2820,0.2978723404255319,SOLEUR,2024-08-28,2024-11-28,2024-12-28
41,0.003912482377031665,0.006018209204174736,0.6093964334705075,0.34602829162132753,0.37149532710280375,0.3583098591549296,0.5765487478450232,0.4785276073619632,0.0911214953271028,0.15309126594700687,0.4097222222222222,0.20677570093457945,0.2748447204968944,2916,0.2935528120713306,SOLEUR,2024-09-28,2024-12-28,2025-01-28
42,0.003870196295064433,0.005657618046181167,0.558641975308642,0.3454675231977159,0.5667447306791569,0.42926829268292677,0.5772671879010624,0.0,0.0,0.0,0.39644970414201186,0.07845433255269321,0.13098729227761488,2916,0.29286694101508914,SOLEUR,2024-10-28,2025-01-28,2025-02-28
43,0.0038075041545783317,0.005762603567457327,0.6248097412480974,0.36988110964332893,0.3548795944233207,0.36222509702457956,0.574081770069836,0.5714285714285714,0.025348542458808618,0.04854368932038835,0.45414847161572053,0.13181242078580482,0.2043222003929273,2628,0.3002283105022831,SOLEUR,2024-11-28,2025-02-28,2025-03-28
44,0.003485930501743857,0.005092850386199544,0.6344307270233196,0.3333333333333333,0.22811059907834103,0.2708618331053352,0.5504825433827765,0.36,0.010368663594470046,0.020156774916013438,0.375,0.07603686635944701,0.12643678160919541,2916,0.29766803840877915,SOLEUR,2024-12-28,2025-03-28,2025-04-28
45,0.0028432609407984585,0.003893699110814124,0.6542553191489362,0.30467289719626167,0.21279373368146215,0.250576479631053,0.5394543157209647,0.5714285714285714,0.010443864229765013,0.02051282051282051,0.30097087378640774,0.04046997389033943,0.07134637514384351,2820,0.27163120567375887,SOLEUR,2025-01-28,2025-04-28,2025-05-28
46,0.002711576577983254,0.003808252639417009,0.6508916323731139,0.29777777777777775,0.2697986577181208,0.28309859154929573,0.5491750623688091,0.3157894736842105,0.016107382550335572,0.030651340996168588,0.3206751054852321,0.10201342281879194,0.15478615071283097,2916,0.2554869684499314,SOLEUR,2025-02-28,2025-05-28,2025-06-28
